"","P","pm2","Alder","B.Ar","EL.Kar","EL.Kar.Original","O.Karak","O.Karak_num","BLEnergikWh","MatValg","MatValg_num","Oms.Typ","BolType","AntEiendom","EiendomAreal","VannkantGL","VegkantGL","RegLBE","RegGrunnforur","RegKulturEiendom","RegGrunnerverv","TotBoliger","BRA.Bolig","BRA.Annet","BRA.Tot","BebygdAreal","RegKulturByg","Etasje","Lopenr","Bruksareal.Enhet","AntallRom","AntallBad","AntallWC","PrivatEid","HarHeis","Etasje_num","EtasjeSeksjon","Kjokken","VannKode","Vannforsyning","AvlopsKode","Avlop","DokumentAr","YearQuarter","DokumentDato","Matrikkel","Knr","Gnr","Bnr","Snr","Bygningsnummer.x","GateAdresse","EiendomAdressegatenavn","EiendomAdressehusnr","EiendomAdressebokstav","BruksEnhetsNummer","Postnummer","Bygningskategori","Dokumentnr","Bygningstype","Anvendelse","Naeringsgruppe","Andelsnummer","InternIdBruksenhet","dist_cbd_km","geom"
"1204",3430000,395.343476256339,36,1986,4,"D","Yellow",3,201.39,"Betong",1,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,54,8676,"0.0","8676.0","0.0",0,2,1,108,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-06-07 02:00:00,"4601/49/295/103",4601,49,295,"103",9432655,"Vallalia 125","vallalia",117,NA,"H0201","5227","Småhus",605837,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",13,4799807,11.58,c(-30219.37, 6722883.04)
"1205",3070000,353.849700322729,34,1986,4,"D","Yellow",3,201.39,"Betong",1,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,54,8676,"0.0","8676.0","0.0",0,2,1,108,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-11-02 01:00:00,"4601/49/295/106",4601,49,295,"106",9432655,"Vallalia 125","vallalia",111,NA,"H0201","5227","Småhus",3267156,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",7,4799804,11.58,c(-30219.37, 6722883.04)
"1206",2870000,330.797602581835,33,1986,4,"D","Yellow",3,201.39,"Betong",1,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,54,8676,"0.0","8676.0","0.0",0,5,1,108,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-06-19 02:00:00,"4601/49/295/89",4601,49,295,"89",9432655,"Vallalia 125","vallalia",193,NA,"H0201","5227","Småhus",698125,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",4,4799782,11.58,c(-30219.37, 6722883.04)
"1207",3150000,363.070539419087,36,1986,4,"D","Yellow",3,201.39,"Betong",1,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,54,8676,"0.0","8676.0","0.0",0,5,1,108,4,1,2,0,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-03-03 01:00:00,"4601/49/295/74",4601,49,295,"74",9432655,"Vallalia 125","vallalia",163,NA,"H0201","5227","Småhus",245370,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",13,4799767,11.58,c(-30219.37, 6722883.04)
"1208",2800000,322.729368372522,34,1986,4,"D","Yellow",3,201.39,"Betong",1,"Fritt salg","Rekkehus/kjede",1,"23174.7",1,0,0,0,0,0,54,8676,"0.0","8676.0","0.0",0,5,1,108,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-09-04 02:00:00,"4601/49/295/76",4601,49,295,"76",9432655,"Vallalia 125","vallalia",167,NA,"H0201","5227","Småhus",2976607,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",2,4799769,11.58,c(-30219.37, 6722883.04)
"1209",3200000,368.833563854311,34,1986,4,"D","Yellow",3,201.39,"Betong",1,"Fritt salg","Blokkleilighet",1,"23174.7",1,0,0,0,0,0,54,8676,"0.0","8676.0","0.0",0,2,1,108,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-06-26 02:00:00,"4601/49/295/115",4601,49,295,"115",9432655,"Vallalia 125","vallalia",93,NA,"H0201","5227","Småhus",2656726,"Stort frittliggende boligbygg på 5 etg. el. mer","Bolig","Bolig",13,4799795,11.58,c(-30219.37, 6722883.04)
"1210",3600000,2033.89830508475,5,2014,5,"C","Red",1,109.14,"Tre",4,"Fritt salg","Blokkleilighet",1,"9427.9",1,0,0,0,0,0,18,1770,"0.0","1770.0","890.0",0,1,1,88,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-01-18 01:00:00,"4601/42/710/19",4601,42,710,"19",300343676,"Sundts veg 11 F","sundts veg",11,"B","H0101","5221","Boligblokker",76897,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",6,6243397,8.45,c(-32144.06, 6725871.59)
"1211",3740000,2112.99435028249,6,2014,5,"C","Red",1,109.14,"Tre",4,"Fritt salg","Blokkleilighet",1,"9427.9",1,0,0,0,0,0,18,1770,"0.0","1770.0","890.0",0,2,2,88,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-09-30 02:00:00,"4601/42/710/29",4601,42,710,"29",300343676,"Sundts veg 11 F","sundts veg",11,"A","H0101","5221","Boligblokker",3104284,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",5,6243371,8.45,c(-32144.06, 6725871.59)
"1212",4200000,2372.8813559322,7,2014,5,"C","Red",1,109.14,"Tre",4,"Fritt salg","Blokkleilighet",1,"9427.9",1,0,0,0,0,0,18,1770,"0.0","1770.0","890.0",0,3,4,88,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-08-09 02:00:00,"4601/42/710/33",4601,42,710,"33",300343676,"Sundts veg 11 F","sundts veg",11,"A","H0101","5221","Boligblokker",966409,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",11,6243363,8.45,c(-32144.06, 6725871.59)
"1213",3905000,2206.21468926554,7,2014,5,"C","Red",1,109.14,"Tre",4,"Fritt salg","Blokkleilighet",1,"9427.9",1,0,0,0,0,0,18,1770,"0.0","1770.0","890.0",0,2,4,88,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-06-16 02:00:00,"4601/42/710/27",4601,42,710,"27",300343676,"Sundts veg 11 F","sundts veg",11,"A","H0101","5221","Boligblokker",726154,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",4,6243369,8.45,c(-32144.06, 6725871.59)
"1214",3810000,2152.54237288136,7,2014,5,"C","Red",1,109.14,"Tre",4,"Fritt salg","Blokkleilighet",1,"9427.9",1,0,0,0,0,0,18,1770,"0.0","1770.0","890.0",0,2,1,88,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q1",2021-03-18 01:00:00,"4601/42/710/30",4601,42,710,"30",300343676,"Sundts veg 11 F","sundts veg",11,"A","H0101","5221","Boligblokker",332150,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",3,6243372,8.45,c(-32144.06, 6725871.59)
"1215",3475000,1963.27683615819,6,2014,5,"C","Red",1,109.14,"Tre",4,"Fritt salg","Blokkleilighet",1,"9427.9",1,0,0,0,0,0,18,1770,"0.0","1770.0","890.0",0,1,1,88,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-04-14 02:00:00,"4601/42/710/23",4601,42,710,"23",300343676,"Sundts veg 11 F","sundts veg",11,"F","H0101","5221","Boligblokker",2328438,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",7,6243393,8.45,c(-32144.06, 6725871.59)
"1216",4250000,2401.12994350282,5,2014,5,"C","Red",1,109.14,"Tre",4,"Fritt salg","Blokkleilighet",1,"9427.9",1,0,0,0,0,0,18,1770,"0.0","1770.0","890.0",0,3,5,88,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-05-03 02:00:00,"4601/42/710/32",4601,42,710,"32",300343676,"Sundts veg 11 F","sundts veg",11,"A","H0101","5221","Boligblokker",502887,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",8,6387235,8.45,c(-32144.06, 6725871.59)
"1217",3650000,2062.14689265537,6,2014,5,"C","Red",1,109.14,"Tre",4,"Fritt salg","Blokkleilighet",1,"9427.9",1,0,0,0,0,0,18,1770,"0.0","1770.0","890.0",0,1,1,88,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-07-06 02:00:00,"4601/42/710/24",4601,42,710,"24",300343676,"Sundts veg 11 F","sundts veg",11,"G","H0101","5221","Boligblokker",2700549,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",7,6243373,8.45,c(-32144.06, 6725871.59)
"1218",4050000,4957.16034271726,33,1989,3,"E","Orange",2,216.7,"Tre",4,"Fritt salg","Rekkehus/kjede",1,"4241.9",1,0,0,0,0,0,6,817,"0.0","817.0","0.0",0,2,1,120,4,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q3",2022-07-20 02:00:00,"4601/29/426/30",4601,29,426,"30",9472274,"Bjørgebrekken 50","bjørgebrekken",50,NA,"H0201","5141","Småhus",804708,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",8,4805242,7.52,c(-37181.87, 6728852.76)
"1219",3550000,4345.16523867809,33,1989,3,"E","Orange",2,216.7,"Tre",4,"Fritt salg","Blokkleilighet",1,"4241.9",1,0,0,0,0,0,6,817,"0.0","817.0","0.0",0,2,1,124,4,2,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-01-18 01:00:00,"4601/29/426/28",4601,29,426,"28",9472274,"Bjørgebrekken 50","bjørgebrekken",44,NA,"H0201","5141","Småhus",64036,"Stort frittliggende boligbygg på 2 etg.","Bolig","Bolig",3,4805239,7.52,c(-37181.87, 6728852.76)
"1220",3670000,6834.26443202979,29,1993,2,"F","Orange",2,192.1,"Betong",1,"Fritt salg","Blokkleilighet",1,"3628.7",1,0,0,0,0,0,6,537,"0.0","537.0","0.0",0,2,1,83,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q4",2022-12-23 01:00:00,"4601/161/1285/12",4601,161,1285,"12",9522212,"Landåsveien 62 E","landåsveien",62,"D","H0301","5097","Boligblokker",1459952,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",5,4813782,4.42,c(-29752.47, 6730541.12)
"1221",6300000,11731.843575419,28,1993,2,"F","Orange",2,192.1,"Betong",1,"Fritt salg","Blokkleilighet",1,"3628.7",1,0,0,0,0,0,6,537,"0.0","537.0","0.0",0,3,1,114,4,1,2,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-05-04 02:00:00,"4601/161/1285/17",4601,161,1285,"17",9522212,"Landåsveien 62 E","landåsveien",62,"E","H0301","5097","Boligblokker",525698,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",7,4813784,4.42,c(-29752.47, 6730541.12)
"1222",2320000,4320.29795158287,26,1993,2,"F","Orange",2,192.1,"Betong",1,"Fritt salg","Blokkleilighet",1,"3628.7",1,0,0,0,0,0,6,537,"0.0","537.0","0.0",0,1,1,69,2,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q3",2019-09-26 02:00:00,"4601/161/1285/6",4601,161,1285,"6",9522212,"Landåsveien 62 E","landåsveien",62,"B","H0301","5097","Boligblokker",1128385,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",4,4813780,4.42,c(-29752.47, 6730541.12)
"1223",5400000,18060.2006688963,81,1938,1,"G","Red",1,396.91,"Tre",4,"Fritt salg","Blokkleilighet",1,"422.0",0,0,0,0,0,0,3,299,"0.0","299.0","100.0",0,1,1,93,4,2,2,1,0,2,"Hovedetasje","Ikke Oppgitt",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q1",2019-02-06 01:00:00,"4601/168/671/2",4601,168,671,"2",139329783,"Heien 16","heien",16,NA,NA,"5037","Boligblokker",152802,"Andre småhus m/3 boliger el fl","Bolig","Bolig",2,4873946,1.81,c(-31495.82, 6736050.35)
"1224",3450000,11538.4615384615,81,1938,1,"G","Red",1,396.91,"Tre",4,"Fritt salg","Annet",1,"422.0",0,0,0,0,0,0,3,299,"0.0","299.0","100.0",0,1,1,83,3,1,1,1,0,1,"Underetasje","Ikke Oppgitt",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-06-03 02:00:00,"4601/168/671/1",4601,168,671,"1",139329783,"Heien 16","heien",16,NA,NA,"5037","Boligblokker",625025,"Andre småhus m/3 boliger el fl","Bolig","Bolig",2,4873948,1.81,c(-31495.82, 6736050.35)
"1225",2550000,8528.42809364549,81,1938,1,"G","Red",1,396.91,"Tre",4,"Fritt salg","Annet",1,"422.0",0,0,0,0,0,0,3,299,"0.0","299.0","100.0",0,2,1,123,4,2,3,1,0,2,"Hovedetasje","Ikke Oppgitt",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q2",2019-04-11 02:00:00,"4601/168/671/3",4601,168,671,"3",139329783,"Heien 16","heien",16,NA,NA,"5037","Boligblokker",433191,"Andre småhus m/3 boliger el fl","Bolig","Bolig",2,4873947,1.81,c(-31495.82, 6736050.35)
"1226",2640000,11379.3103448276,69,1951,2,"F","Yellow",3,248.17,"Tre",4,"Fritt salg","Blokkleilighet",1,"511.2",0,0,0,0,0,0,2,232,"0.0","232.0","0.0",0,2,1,115,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-07-27 02:00:00,"4601/211/32/2",4601,211,32,"2",139695003,"Ervikveien 62","ervikveien",62,NA,"H0101","5106","Småhus",2792542,"Tomannsbolig, horisontaldelt","Bolig","Bolig",14,4908201,5.7,c(-31122.46, 6739951.74)
"1227",4200000,18103.4482758621,69,1951,2,"F","Yellow",3,248.17,"Tre",4,"Fritt salg","Tomannsbolig",1,"511.2",0,0,0,0,0,0,2,232,"0.0","232.0","0.0",0,1,1,115,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-04-07 02:00:00,"4601/211/32/1",4601,211,32,"1",139695003,"Ervikveien 62","ervikveien",62,NA,"H0101","5106","Småhus",2318619,"Tomannsbolig, horisontaldelt","Bolig","Bolig",12,4908200,5.7,c(-31122.46, 6739951.74)
"1228",4190000,8991.41630901287,161,1859,2,"F","Red",1,258.55,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"193.2",0,0,0,0,0,0,6,466,"0.0","466.0","142.0",0,2,2,55,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-04-03 02:00:00,"4601/164/666/3",4601,164,666,"3",139279301,"Fosswinckels gate 47","fosswinckels gate",47,NA,"H0202","5008","Boligblokker",2307395,"Store sammenb. boligbygg på 3 og 4 etg.","Bolig","Bolig",4,6223428,0.73,c(-31878.56, 6733611.36)
"1229",4550000,9763.94849785408,162,1859,2,"F","Red",1,258.55,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"193.2",0,0,0,0,0,0,6,466,"0.0","466.0","142.0",0,1,1,75,3,1,1,1,0,2,"Hovedetasje","Ikke Oppgitt",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-05-03 02:00:00,"4601/164/666/1",4601,164,666,"1",139279301,"Fosswinckels gate 47","fosswinckels gate",47,NA,"H0202","5008","Boligblokker",513106,"Store sammenb. boligbygg på 3 og 4 etg.","Bolig","Bolig",4,4858942,0.73,c(-31878.56, 6733611.36)
"1230",4050000,8690.98712446352,160,1859,2,"F","Red",1,258.55,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"193.2",0,0,0,0,0,0,6,466,"0.0","466.0","142.0",0,1,1,76,3,1,1,1,0,3,"Loft","Ikke Oppgitt",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q3",2019-09-19 02:00:00,"4601/164/666/6",4601,164,666,"6",139279301,"Fosswinckels gate 47","fosswinckels gate",47,NA,"H0202","5008","Boligblokker",1098536,"Store sammenb. boligbygg på 3 og 4 etg.","Bolig","Bolig",5,4858945,0.73,c(-31878.56, 6733611.36)
"1231",4675000,10032.1888412017,163,1859,2,"F","Red",1,258.55,"Mur/tegl",2,"Fritt salg","Blokkleilighet",1,"193.2",0,0,0,0,0,0,6,466,"0.0","466.0","142.0",0,3,2,55,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-05-23 02:00:00,"4601/164/666/5",4601,164,666,"5",139279301,"Fosswinckels gate 47","fosswinckels gate",47,NA,"H0202","5008","Boligblokker",552887,"Store sammenb. boligbygg på 3 og 4 etg.","Bolig","Bolig",5,6223429,0.73,c(-31878.56, 6733611.36)
"1232",3425000,1665.8560311284,7,2013,5,"C","Red",1,120.59,"Betong",1,"Fritt salg","Blokkleilighet",1,"2086.7",0,0,0,0,0,0,14,2056,"0.0","2056.0","693.0",0,1,3,84,3,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q2",2020-06-05 02:00:00,"4601/87/178/3",4601,87,178,"3",300236742,"Apeltunhaugene 195","apeltunhaugene",195,NA,"H0103","5238","Boligblokker",2551405,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",6,6057177,11.55,c(-32897.34, 6722804.27)
"1233",5250000,2553.50194552529,8,2013,5,"C","Red",1,120.59,"Betong",1,"Fritt salg","Blokkleilighet",1,"2086.7",0,0,0,0,0,0,14,2056,"0.0","2056.0","693.0",0,2,3,100,4,1,2,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-04-12 02:00:00,"4601/87/178/12",4601,87,178,"12",300236742,"Apeltunhaugene 195","apeltunhaugene",193,NA,"H0103","5238","Boligblokker",415725,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",8,6057217,11.55,c(-32897.34, 6722804.27)
"1234",4950000,2407.58754863813,9,2013,5,"C","Red",1,120.59,"Betong",1,"Fritt salg","Blokkleilighet",1,"2086.7",0,0,0,0,0,0,14,2056,"0.0","2056.0","693.0",0,2,1,100,4,1,2,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q1",2022-03-13 01:00:00,"4601/87/178/7",4601,87,178,"7",300236742,"Apeltunhaugene 195","apeltunhaugene",195,NA,"H0103","5238","Boligblokker",281922,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",6,6057212,11.55,c(-32897.34, 6722804.27)
"1235",2750000,1337.5486381323,8,2013,5,"C","Red",1,120.59,"Betong",1,"Fritt salg","Blokkleilighet",1,"2086.7",0,0,0,0,0,0,14,2056,"0.0","2056.0","693.0",0,1,2,54,2,1,1,1,1,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q2",2021-06-16 02:00:00,"4601/87/178/5",4601,87,178,"5",300236742,"Apeltunhaugene 195","apeltunhaugene",193,NA,"H0103","5238","Boligblokker",727293,"Stort frittliggende boligbygg på 3 og 4 etg.","Bolig","Bolig",4,6057179,11.55,c(-32897.34, 6722804.27)
"1236",3050000,9775.64102564103,0,2019,5,"C","Red",1,123.93,"Tre",4,"Fritt salg","Uoppgitt",1,"1453.2",1,0,0,0,0,0,4,312,"0.0","312.0","171.0",0,1,1,78,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-12-19 01:00:00,"4631/137/817/6",4631,137,817,"6",300727358,"Kubbaleitet 67 B","kubbaleitet",67,"C","H0202","5916","Boligblokker",1531160,"Andre småhus m/3 boliger el fl","Uoppgitt","Bolig",3,6983288,18.6,c(-32737.13, 6752913.45)
"1237",3550000,11378.2051282051,3,2019,5,"C","Red",1,123.93,"Tre",4,"Fritt salg","Annet",1,"1453.2",1,0,0,0,0,0,4,312,"0.0","312.0","171.0",0,1,2,78,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2022,"2022Q2",2022-05-02 02:00:00,"4631/137/817/5",4631,137,817,"5",300727358,"Kubbaleitet 67 B","kubbaleitet",67,"D","H0202","5916","Boligblokker",465020,"Andre småhus m/3 boliger el fl","Bolig","Bolig",4,6983287,18.6,c(-32737.13, 6752913.45)
"1238",3290000,10544.8717948718,1,2019,5,"C","Red",1,123.93,"Tre",4,"Fritt salg","Blokkleilighet",1,"1453.2",1,0,0,0,0,0,4,312,"0.0","312.0","171.0",0,2,1,78,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-01-16 01:00:00,"4631/137/817/8",4631,137,817,"8",300727358,"Kubbaleitet 67 B","kubbaleitet",67,"A","H0202","5916","Boligblokker",1992627,"Andre småhus m/3 boliger el fl","Bolig","Bolig",2,6983290,18.6,c(-32737.13, 6752913.45)
"1239",3290000,10544.8717948718,0,2019,5,"C","Red",1,123.93,"Tre",4,"Fritt salg","Blokkleilighet",1,"1453.2",1,0,0,0,0,0,4,312,"0.0","312.0","171.0",0,2,2,78,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-12-18 01:00:00,"4631/137/817/7",4631,137,817,"7",300727358,"Kubbaleitet 67 B","kubbaleitet",67,"B","H0202","5916","Boligblokker",1523973,"Andre småhus m/3 boliger el fl","Bolig","Bolig",2,6983289,18.6,c(-32737.13, 6752913.45)
"1240",3000000,11673.1517509728,6,2014,6,"B","Red",1,129.19,"Tre",4,"Fritt salg","Blokkleilighet",1,"8847.9",1,0,0,0,0,0,4,257,"0.0","257.0","185.0",0,1,1,66,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q4",2020-11-30 01:00:00,"4624/48/262/30",4624,48,262,"30",300351335,"Lekvenmarka 246","lekvenmarka",252,NA,"H0101","5209","Småhus",3408132,"Andre småhus m/3 boliger el fl","Bolig","Bolig",3,6255779,26.1,c(-28771.4, 6708433.03)
"1241",2950000,11478.5992217899,6,2014,6,"B","Red",1,129.19,"Tre",4,"Fritt salg","Blokkleilighet",1,"8847.9",1,0,0,0,0,0,4,257,"0.0","257.0","185.0",0,1,1,66,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q1",2020-02-21 01:00:00,"4624/48/262/29",4624,48,262,"29",300351335,"Lekvenmarka 246","lekvenmarka",246,NA,"H0101","5209","Småhus",2140377,"Andre småhus m/3 boliger el fl","Bolig","Bolig",5,6255776,26.1,c(-28771.4, 6708433.03)
"1242",2800000,10894.9416342412,5,2014,6,"B","Red",1,129.19,"Tre",4,"Fritt salg","Blokkleilighet",1,"8847.9",1,0,0,0,0,0,4,257,"0.0","257.0","185.0",0,1,1,60,2,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2019,"2019Q4",2019-10-16 02:00:00,"4624/48/262/28",4624,48,262,"28",300351335,"Lekvenmarka 246","lekvenmarka",250,NA,"H0101","5209","Småhus",1220589,"Andre småhus m/3 boliger el fl","Bolig","Bolig",3,6255781,26.1,c(-28771.4, 6708433.03)
"1243",3400000,13333.3333333333,95,1926,1,"G","Orange",2,486.29,"Tre",4,"Fritt salg","Blokkleilighet",1,"455.2",0,0,0,0,0,0,3,255,"0.0","255.0","88.0",0,1,1,73,3,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q3",2021-08-16 02:00:00,"4601/162/1168/3",4601,162,1168,"3",139267141,"Nansens vei 17","nansens vei",17,NA,"H0101","5063","Småhus",999593,"Tomannsbolig, vertikaldelt","Bolig","Bolig",13,4854872,3.57,c(-30520.43, 6731085.75)
"1244",3700000,14509.8039215686,94,1926,1,"G","Orange",2,486.29,"Tre",4,"Fritt salg","Blokkleilighet",1,"455.2",0,0,0,0,0,0,3,255,"0.0","255.0","88.0",0,1,1,71,3,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2020,"2020Q3",2020-07-02 02:00:00,"4601/162/1168/1",4601,162,1168,"1",139267141,"Nansens vei 17","nansens vei",17,NA,"H0101","5063","Småhus",2687532,"Tomannsbolig, vertikaldelt","Bolig","Bolig",3,4854874,3.57,c(-30520.43, 6731085.75)
"1245",4990000,19568.6274509804,95,1926,1,"G","Orange",2,486.29,"Tre",4,"Fritt salg","Blokkleilighet",1,"455.2",0,0,0,0,0,0,3,255,"0.0","255.0","88.0",0,2,1,101,4,1,1,1,0,2,"Hovedetasje","Kjøkken",1,"Tilkn. off. vannverk",1,"Offentlig kloakk",2021,"2021Q4",2021-10-17 02:00:00,"4601/162/1168/2",4601,162,1168,"2",139267141,"Nansens vei 17","nansens vei",17,NA,"H0101","5063","Småhus",1294904,"Tomannsbolig, vertikaldelt","Bolig","Bolig",8,4854873,3.57,c(-30520.43, 6731085.75)
"1246",2250000,5952.38095238095,19,2001,4,"D","Orange",2,183.77,"Tre",4,"Fritt salg","Blokkleilighet",1,"625.1",0,0,0,0,0,0,4,378,"0.0","378.0","13.0",0,1,1,67,3,1,1,1,0,1,"Underetasje","Kjøkken",1,"Tilkn. off. vannverk",0,"Ikke Oppgitt",2020,"2020Q1",2020-03-30 02:00:00,"4624/44/420/1",4624,44,420,"1",21708607,"Kvernhusrenen 1 E","kvernhusrenen",1,"E","U0101","5208","Småhus",2280649,"Andre småhus m/3 boliger el fl","Bolig","Bolig",8,2355960,28.43,c(-29834.31, 6705982.46)
